"date","mood","arousal","valence","activity","screen","call","sms","builtin","communication","entertainment","finance","game","office","other","social","travel","unknown","utilities","weather"
2014-03-07,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-10,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-13,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-14,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-15,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-16,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-18,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-19,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-20,7,0.333333333333333,0.666666666666667,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-21,6.4,-0.6,0.4,0.173385566420331,10506.8989992142,1,NA,2765.003,2927.506,214.909,413.512,NA,NA,3858.509,1411.919,63.638,NA,NA,NA
2014-03-22,5.8,-0.6,0,0.096000466716981,12238.1670000553,NA,NA,5753.344,4851.759,604.668,281.008,NA,NA,1110.389,1862.081,NA,NA,12.133,NA
2014-03-23,6,-0.6,0.2,0.0664366525273635,8890.10000181198,NA,NA,5172.019,3209.224,315.577,159.624,NA,NA,304.809,1348.606,NA,NA,NA,NA
2014-03-24,6.5,-1,0.25,0.0818347795982825,12546.4190003872,NA,NA,3389.118,6946.742,465.086,868.449,NA,NA,439.074,950.617,210.029,NA,NA,NA
2014-03-25,5.75,-0.25,0,0.0869440958385846,13155.0959992409,1,1,5014.601,5569.083,NA,377.516,NA,NA,1517.705,1172.694,1469.523,NA,NA,NA
2014-03-26,7,-0.2,1,0.136183361772669,10784.6649999619,1,1,3035.878,4654.136,517.605,6.048,NA,NA,1899.149,1055.613,104.189,NA,NA,NA
2014-03-27,6.6,-1,0.8,0.0802468657812024,12552.1500022411,1,NA,1914.585,9562.313,245.311,155.584,NA,NA,98.693,1623.884,1.008,NA,NA,NA
2014-03-28,6.2,-0.4,0.6,0.0696839987353426,11750.7609987259,1,NA,6551.704,7143.947,161.928,223.365,NA,NA,309.146,1189.358,NA,13.838,NA,NA
2014-03-29,8,-0.25,1.25,0.165642870939481,4674.60999822617,1,1,3150.464,1853.369,11.45,155.061,NA,NA,33.428,821.441,NA,NA,NA,NA
2014-03-30,6.5,-1,1,0.00955182231068778,2666.26800060272,1,NA,26314.186,520.243,NA,NA,NA,NA,24.286,NA,NA,NA,NA,NA
2014-03-31,6.75,-0.25,0.75,0.0465551757426134,3093.01299977302,1,1,3419.888,1041.851,NA,NA,NA,NA,39.337,NA,NA,NA,NA,NA
2014-04-01,6.2,0,0.4,0.0520055667194414,430.883999824524,NA,NA,262.253,95.12,NA,NA,NA,NA,40.202,32.446,NA,NA,NA,NA
2014-04-02,7,-1,1,0.0634875031248198,779.872999191284,NA,NA,1549.849,160.763,NA,NA,NA,NA,14.067,71.732,NA,NA,NA,NA
2014-04-03,7.33333333333333,-0.5,1,0.069387093918027,2372.65899944306,NA,NA,1613.333,373.998,NA,8.059,NA,NA,67.906,46.582,NA,NA,NA,NA
2014-04-04,7.5,-1,1,0.00381944444444444,307.540999650955,NA,NA,239.324,36.288,NA,NA,NA,NA,31.473,NA,NA,NA,NA,NA
2014-04-05,7.4,-1.6,0.6,0.0166784369114877,1485.89900040627,NA,NA,1584.166,755.504,NA,NA,NA,3.011,66.697,79.28,NA,NA,NA,NA
2014-04-06,7.4,-1,1,0.0290152360379179,1263.38700032234,1,NA,1628.343,6760.954,NA,NA,NA,NA,44.724,109.675,NA,NA,NA,NA
2014-04-07,7,-0.2,1,0.00882735715475596,550.364000082016,NA,1,224.365,106.627,NA,NA,NA,NA,84.597,133.944,NA,NA,NA,NA
2014-04-08,6.8,-0.2,0.8,0.0395920868347339,452.856999397278,1,NA,40323.877,67.482,NA,NA,NA,NA,47.408,NA,NA,NA,NA,NA
2014-04-09,8,0.333333333333333,1,0.117086834733894,1098.34200048447,NA,NA,879.335,166.576,NA,NA,NA,NA,30.412,13.054,NA,NA,NA,NA
2014-04-10,6.66666666666667,-0.333333333333333,1,0.0520108043217287,846.480999469757,NA,NA,881.543,18.882,NA,NA,NA,NA,23.165,29.299,NA,NA,NA,NA
2014-04-11,7.75,1,1,0.0261379551820728,552.942000150681,1,NA,5877.102,19.197,NA,NA,NA,NA,61.623,66.422,NA,NA,NA,NA
2014-04-12,7.5,0,1,0.0636818215986959,115.987000226975,NA,NA,93.682,NA,NA,NA,NA,NA,22.239,NA,NA,NA,NA,NA
2014-04-13,NA,NA,NA,0,29.7229998111725,NA,NA,29.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-14,7.5,0,1,0.00666666666666667,327.778000116348,NA,NA,168.59,40.208,NA,NA,NA,NA,2939.115,NA,NA,NA,NA,NA
2014-04-15,6,-1,0.333333333333333,0.00180799592564298,321.801999807358,NA,NA,3100.845,52.448,NA,NA,NA,NA,28.393,15.486,NA,NA,NA,NA
2014-04-16,6,0.5,0.25,0.0585200746965453,742.986000061035,NA,NA,5338.439,13.135,NA,NA,NA,NA,55.264,NA,NA,NA,NA,NA
2014-04-17,6.2,0,0.4,0.0531600140056023,801.408999681473,NA,1,12956.375,50.411,NA,NA,NA,77.543,85.616,18.177,NA,NA,NA,NA
2014-04-18,6.5,-1,0,0.0208333333333333,106.705000162125,NA,NA,102.985,39.213,NA,NA,NA,NA,28.42,NA,NA,NA,NA,NA
2014-04-19,6.75,0.25,1,0.0017390289449113,258.986000299454,NA,1,131.963,78.107,NA,NA,NA,NA,48.378,NA,NA,NA,NA,NA
2014-04-20,7.5,-1,0.5,0.00799778244631186,863.237000465393,NA,1,430.852,211.953,NA,NA,169.699,NA,50.403,NA,NA,NA,NA,NA
2014-04-21,7,0.25,1,0.0421278379772962,596.86699962616,1,NA,1865.869,322.493,NA,NA,NA,NA,33.201,18.149,NA,NA,NA,NA
2014-04-22,7,-0.4,0.6,0.00763254577193196,727.921000003814,1,1,1740.156,142.346,NA,NA,NA,NA,42.314,198.966,NA,NA,NA,NA
2014-04-23,7,-1,0.333333333333333,0.0446663004282172,657.524000167846,NA,NA,517.355,50.783,NA,NA,NA,NA,46.382,14.192,47.435,NA,NA,NA
2014-04-24,7.33333333333333,0.333333333333333,1,0.0647058823529411,620.213000059128,NA,NA,383.367,75.65,NA,NA,NA,32.423,33.272,NA,94.266,NA,NA,NA
2014-04-25,8,0.8,1.4,0.00590569561157796,805.67999958992,NA,NA,1985.564,511.516,NA,NA,NA,NA,73.436,NA,NA,NA,NA,NA
2014-04-26,8,-1,1,0.133497536945813,184.459000349045,NA,1,9402.421,29.208,NA,NA,NA,NA,15.087,NA,NA,NA,NA,NA
2014-04-27,7.66666666666667,0,1,0.003125,439.141000032426,NA,NA,233.617,162.703,NA,NA,NA,NA,42.509,NA,NA,NA,NA,NA
2014-04-28,NA,NA,NA,0,56.5980002880097,1,NA,56.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-29,NA,NA,NA,0.0037037037037037,170.510999917984,NA,NA,200.214,27.243,NA,NA,NA,NA,9.134,NA,NA,NA,NA,NA
2014-04-30,7,1,1,0.0567460317460317,172.038000106811,NA,NA,145.4,8.086,NA,NA,NA,NA,18.492,NA,NA,NA,NA,NA
2014-05-01,6,0,0.5,0.0829640707507108,302.809000015259,NA,NA,133.464,NA,NA,NA,NA,NA,30.71,179.511,NA,NA,NA,NA
2014-05-02,6.66666666666667,0.333333333333333,1,0.0125,288.268000125885,NA,NA,240.869,7.036,NA,NA,NA,NA,51.398,NA,NA,NA,NA,NA
2014-05-03,6.8,0.2,1,0.00381944444444444,694.194000244141,NA,NA,489.037,117.48,NA,NA,NA,NA,66.292,21.135,NA,NA,NA,NA
2014-05-04,6.8,0,0.8,0.000694444444444444,354.138000488281,NA,NA,209.419,59.026,NA,NA,NA,NA,54.526,31.135,NA,NA,NA,NA
2014-05-05,7,-1,1,0.00649350649350649,199.831000328064,NA,NA,4698.054,121.704,NA,NA,NA,NA,15.126,NA,NA,NA,NA,NA
