"date","mood","arousal","valence","activity","screen","call","sms","builtin","communication","entertainment","finance","game","office","other","social","travel","unknown","utilities","weather"
2014-03-25,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-27,7,-0.5,1,0.148290536560645,6065.71100044251,1,NA,735.716,930.649,207.387,NA,NA,NA,71.905,4393.594,NA,NA,5.052,NA
2014-03-28,6.75,0,0.75,0.112188697318008,10478.0170001984,1,NA,4855.087,2540.571,3861.542,NA,NA,NA,77.908,3569.373,NA,NA,14.169,NA
2014-03-29,6.75,1,1,0.126075069427928,9956.59399938583,1,NA,6546.764,1318.068,1001.059,NA,NA,NA,51.707,1167.004,101.118,60.299,8.12,NA
2014-03-30,5.8,-0.2,0.25,0.0500026692883376,3085.15600061417,1,NA,805.483,790.708,473.693,NA,NA,NA,53.669,914.519,NA,NA,15.117,NA
2014-03-31,6.4,0.4,0.4,0.0725464900664517,3845.62700009346,1,NA,954.035,633.707,411.651,11.04,11.03,17.189,47.557,939.671,772.399,NA,NA,NA
2014-04-01,6.4,0.4,0.75,0.140792154842012,8892.60899925232,1,NA,1334.388,2928.829,751.292,55.378,3.766,NA,44.646,3253.437,68.079,NA,NA,NA
2014-04-02,6,-0.4,0.333333333333333,0.147060227484751,13215.4480004311,1,NA,841.662,2319.867,759.095,128.498,NA,397.502,77.779,2587.372,25.71,NA,NA,NA
2014-04-03,5.4,0.4,0,0.15734126984127,10063.4420018196,1,NA,2386.118,2760.775,1194.806,133.62,NA,848.027,40.63,4213.197,373.786,NA,NA,NA
2014-04-04,6.5,0.75,0.666666666666667,0.138779890487268,7406.30399870872,1,1,1238.833,1244.954,359.466,NA,NA,525.137,45.5,2331.898,1689.117,NA,NA,NA
2014-04-05,6.2,0,0.4,0.150298313430203,4866.71800088882,1,1,1613.18,212.44,1451.876,39.611,4.009,NA,66.791,2087.258,214.084,NA,NA,NA
2014-04-06,6.25,0.25,0.75,0.0872111194733989,2818.02900028229,NA,NA,567.62,165.981,636.325,NA,NA,NA,39.345,1061.839,346.344,NA,NA,NA
2014-04-07,6.4,0.2,1,0.125655119356675,5998.45700025559,NA,NA,1598.445,654.444,777.991,49.379,108.338,5.036,59.736,2723.026,248.585,NA,42.898,NA
2014-04-08,6.25,0,0.25,0.117654971593157,7995.54100036621,1,NA,3070.942,1390.59,1452.768,196.121,NA,98.882,44.583,3365.645,117.344,NA,NA,NA
2014-04-09,5.25,0,-0.5,0.165516729044042,11045.1859984398,NA,NA,30519.818,1768.844,2337.654,38.118,179.813,179.947,41.01,3970.779,65.869,NA,17.396,NA
2014-04-10,6.4,0.2,0.6,0.133820783431573,7782.51399970054,NA,NA,2114.53,547.551,438.221,NA,5.149,NA,56.132,4960.509,NA,NA,NA,NA
2014-04-11,6.6,-0.5,1,0.0715106834668409,4888.17499804497,1,NA,9721.517,169.195,381.991,NA,NA,NA,45.553,2574.388,232.482,NA,NA,NA
2014-04-12,6.8,0,0.8,0.084032014294214,7295.19900035858,NA,NA,2864.401,1886.542,673.54,NA,NA,11.059,72.906,2253.308,597.033,NA,12.068,NA
2014-04-13,5.6,0.6,0,0.0953833249642272,8651.99600219727,1,NA,1239.178,1637.873,1137.717,NA,NA,45.218,70.062,4090.987,156.096,NA,5.019,NA
2014-04-14,6.6,-0.4,0.8,0.0874241857760053,7834.32399940491,1,NA,1622.191,1086.819,1671.033,22.081,NA,NA,74.521,3227.479,NA,NA,10.109,NA
2014-04-15,6.8,0.2,1,0.120050497134935,7183.02499938011,1,NA,2352.609,2162.354,277.298,40.322,NA,173.566,53.344,3179.647,NA,NA,5.128,NA
2014-04-16,7,0,1,0.198099232603957,7032.78300285339,1,1,2876.718,2180.453,990.051,NA,NA,NA,62.984,1828.739,129.132,NA,NA,NA
2014-04-17,6.8,-0.6,0.8,0.131061636000759,7747.71899962425,1,NA,1108.736,1762.53,434.02,49.768,NA,125.091,49.81,3914.188,262.063,NA,5.022,NA
2014-04-18,6.6,-0.6,0.8,0.0799791231487769,5904.47299933434,NA,NA,796.857,315.754,768.622,9.264,NA,NA,54.298,3149.413,476.158,NA,4.026,NA
2014-04-19,5.8,0.4,0.4,0.167165225680305,7279.01700115204,1,1,32945.276,1422.102,862.015,NA,NA,NA,59.983,2462.619,93.026,NA,NA,NA
2014-04-20,6.4,0.4,1,0.220267265494874,15072.0729997158,NA,NA,3891.594,744.578,1323.427,NA,550.414,82.47,51.321,4599.367,430.585,NA,7.142,NA
2014-04-21,6,-0.25,0.75,0.0702309086923999,4222.31899952888,1,NA,1243.055,1039.461,110.981,NA,61.195,NA,45.51,1880.291,83.251,NA,3.038,NA
2014-04-22,6.5,0.25,1,0.164627064873201,18346.5580003262,1,NA,2517.718,3176.774,5768.909,35.153,NA,NA,58.139,5208.823,1367.324,NA,4.156,NA
2014-04-23,5.8,0,0.8,0.11449388733474,5621.26499915123,1,NA,1266.985,546.161,626.889,NA,NA,44.187,39.926,3131.532,256.502,NA,NA,NA
2014-04-24,6.6,-0.6,0.6,0.0852228001377536,6934.60599827767,1,NA,3131.05,289.282,745.889,109.329,NA,164.138,41.344,3729.074,659.855,NA,NA,NA
2014-04-25,5.6,0.2,0.2,0.13467870198927,4744.0620007515,1,1,2088.08,511.947,97.389,78.27,NA,NA,46.248,1831.126,782.174,NA,36.423,44.409
2014-04-26,7,0.25,1,0.332577105751128,3425.82099938392,1,NA,979.578,293.235,337.142,NA,NA,NA,42.465,1013.576,761.637,NA,NA,22.066
2014-04-27,6,0,0.75,0.19347949106486,5069.17399930954,1,NA,759.456,295.29,624.505,NA,NA,15.093,67.653,1675.012,1366.399,NA,NA,86.672
2014-04-28,6.6,-0.6,1,0.0853976874322089,3979.29400038719,1,1,1955.539,740.361,378.061,63.189,NA,NA,44.439,1723.733,128.399,NA,NA,NA
2014-04-29,6,-0.4,1,0.0791976372917132,6085.48900008202,1,NA,2113.077,863.179,359.939,NA,NA,171.43,48.704,3697.746,NA,NA,NA,NA
2014-04-30,6.25,-0.25,0.666666666666667,0.121993192530006,6141.15299963951,1,NA,1681.248,1570.289,1044.383,NA,NA,36.22,36.543,2048.414,476.321,NA,4.11,NA
2014-05-01,6.2,-0.2,0.5,0.0955700386338233,10759.3140003681,NA,1,1453.762,2178.99,956.837,434.079,181.611,71.407,60.44,3774.002,284.954,NA,5.048,NA
2014-05-02,5.5,0,0.5,0.130999543250289,17130.2359993458,1,NA,2623.113,2517.301,2755.815,249.135,NA,37.362,45.013,5042.722,245.935,NA,4.063,NA
2014-05-03,5.6,-0.4,0.2,0.085140097498809,5445.75800156593,1,1,2817.434,961.563,474.135,52.151,NA,70.349,47.693,2205.75,1.026,NA,22.674,NA
2014-05-04,4.8,-0.8,-0.2,0.114598722699528,7504.1510014534,NA,NA,3155.584,356.157,1252.722,NA,NA,NA,44.191,4638.61,NA,NA,NA,NA
2014-05-05,6,0,0.333333333333333,0.0320418552036199,2281.62000060082,1,NA,1344.748,1019.573,135.693,NA,NA,NA,24.094,517.579,NA,NA,NA,NA
