"date","mood","arousal","valence","activity","screen","call","sms","builtin","communication","entertainment","finance","game","office","other","social","travel","unknown","utilities","weather"
2014-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-10,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-13,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-14,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-15,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-19,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-20,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-21,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-22,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-23,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-24,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-25,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-31,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-01,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-02,8.5,0.25,1.5,0.153581321405201,2727.84099936485,NA,1,222.425,922.345,7.023,NA,NA,375.103,170.449,2182.87,NA,NA,14.126,NA
2014-04-03,7.25,-1,0.25,0.188691342088908,3939.33200025558,NA,NA,133.014,1869.521,NA,NA,NA,1299.595,137.89,1491.985,90.717,NA,NA,NA
2014-04-04,8,-1.25,0.75,0.0151262922038926,3967.07599878311,1,NA,13.522,826.706,172.066,NA,NA,126.322,69.44,1984.26,777.9,NA,NA,NA
2014-04-05,8.2,0.8,0.8,0.149882149958337,6806.07800030708,NA,1,151.904,2457.589,NA,NA,NA,855.212,87.655,2763.133,316.994,NA,NA,NA
2014-04-06,7.75,0,0.8,0.114635345061642,9531.90299963951,NA,1,241.934,2141.965,NA,NA,NA,346.319,215.304,7123.664,NA,NA,15.058,NA
2014-04-07,7.2,-0.6,0.2,0.195409274821039,11191.9260005951,NA,NA,266.639,2490.113,47.142,NA,NA,796.964,234.98,7326.925,NA,NA,NA,NA
2014-04-08,7.8,-0.8,1,0.13756706347312,14873.3040003777,NA,1,1210.733,4535.777,696.8,NA,NA,1432.871,72.492,6850.535,182.989,NA,NA,NA
2014-04-09,7.6,0.4,0.4,0.0684037452212791,5617.37600064278,NA,NA,234.855,3151.915,NA,NA,NA,599.329,61.608,3194.319,NA,NA,2.015,NA
2014-04-10,8.6,0.4,1.4,0.167643797582899,7310.52099752426,1,1,417.922,1978.859,49.201,NA,NA,671.115,713.279,3479.944,NA,NA,NA,NA
2014-04-11,7.2,0.2,0.6,0.0189782347479986,6887.13199996949,NA,NA,26.099,2509.459,100.238,27.183,NA,988.105,56.289,3173.02,NA,NA,4.041,NA
2014-04-12,8.25,1,0.75,0.115469957475595,2665.65999913216,NA,1,83.032,1837.533,96.786,NA,NA,292.025,66.493,149.98,138.267,NA,NA,NA
2014-04-13,8.2,0,0.6,0.0749941178856907,11175.5239984989,NA,NA,382.147,2446.337,NA,NA,NA,559.322,64.567,3855.098,177.822,NA,NA,NA
2014-04-14,8,-0.8,1,0.141158020991736,7842.80600118637,NA,NA,346.946,2033.1,91.469,NA,NA,777.132,176.56,5300.716,NA,NA,NA,NA
2014-04-15,8.25,-0.5,1,0.197383167629089,9205.89099621773,NA,1,109.163,4330.224,43.16,NA,NA,818.141,76.426,3903.075,NA,NA,NA,NA
2014-04-16,7.8,0,1,0.0318895685802131,11911.7239992619,1,1,336.562,3112.655,2162.963,1.004,NA,632.902,129.926,5169.098,410.731,NA,NA,NA
2014-04-17,7.6,0.8,0.8,0.104663543946735,6325.02100014687,1,1,199.725,8852.544,22.31,NA,NA,825.858,64.289,2654.965,69.414,NA,3.018,NA
2014-04-18,8,-0.25,0.25,0.154780605219132,9005.24100041389,1,1,531.137,2845.558,487.892,NA,NA,1394.773,102.518,4633.982,64.902,NA,4.031,NA
2014-04-19,7,-0.6,0.2,0.0708333333333333,7506.03599953651,1,1,359.673,2150.765,NA,NA,NA,33283.021,94.424,4294.65,30.28,NA,NA,NA
2014-04-20,7.5,-0.5,0.75,0.00841714559386973,3084.71100020409,NA,NA,71.311,1014.836,NA,NA,NA,212.009,88.465,1608.13,NA,NA,NA,NA
2014-04-21,7.2,0,0.4,0.110763888888889,3747.01900029183,NA,NA,34.025,1234.593,NA,NA,NA,328.005,187.019,2052.156,NA,NA,NA,NA
2014-04-22,6.4,-0.2,0,0.166466023287068,12947.8009991646,1,1,1667.174,4858.252,156.89,NA,NA,1742.561,47.538,3921.977,676.096,NA,8.087,NA
2014-04-23,7.6,0.6,0.6,0.0948113225681512,12022.9800012112,1,1,364.606,3333.445,397.754,NA,NA,1600.2,38.202,4082.698,419.153,NA,27.062,NA
2014-04-24,7.8,0.2,1,0.186613151327413,9600.50600266457,NA,1,417.582,3718.909,1088.969,NA,NA,1063.072,48.217,3170.045,554.443,NA,NA,NA
2014-04-25,7.5,0,0.75,0.165108033917773,3919.81400084496,NA,1,565.074,2368.221,NA,NA,NA,660.807,46.355,129.404,221.435,NA,3.06,NA
2014-04-26,6,0,0,0.269335092679129,10479.3280026913,1,1,560.884,3443.888,NA,NA,NA,1034.269,155.488,5209.301,47.182,NA,NA,NA
2014-04-27,6.5,-0.75,0,0.044895598261323,7078.3900001049,NA,NA,1304.335,890.947,317.902,NA,NA,517.093,53.253,4955.927,NA,NA,NA,NA
2014-04-28,7,-0.4,0.4,0.0787921570810862,7495.86300110817,NA,NA,606.164,1864.196,1528.221,NA,NA,683.572,53.297,2524.755,457.693,NA,NA,NA
2014-04-29,7.6,0.4,0.8,0.208523388366698,11914.7849977016,NA,1,1912.556,3277.753,2120.963,68.332,NA,1610.897,48.325,3099.041,35.59,NA,NA,NA
2014-04-30,7.8,-0.4,0.2,0.0912149341535716,9185.73300004005,1,1,1098.17,3211.592,181.471,NA,NA,690.295,61.305,4138.987,50.56,NA,NA,NA
2014-05-01,7.6,0,0.4,0.131834293716613,6110.11199879646,NA,NA,335.771,4195.65,NA,NA,NA,2203.138,35.15,1088.661,NA,NA,NA,NA
2014-05-02,NA,NA,NA,0.320998945798265,3315.27400016785,NA,1,1658.558,600.359,NA,NA,NA,674.151,NA,302.231,157.998,NA,2.299,NA
2014-05-03,8,1,1,0.291548117478645,1832.09900045395,NA,1,992.753,334.37,34.317,NA,NA,6024.433,14.052,120.358,NA,NA,NA,NA
2014-05-04,8,-1,1,0.372982407784609,3147.8140001297,1,1,366.499,1259.785,NA,NA,NA,5916.104,27.162,902.211,NA,NA,NA,NA
2014-05-05,7.33333333333333,-0.333333333333333,0.666666666666667,0.213941171295913,5538.63900017738,1,1,910.302,1675.559,NA,NA,NA,674.603,42.099,2064.259,332.677,NA,NA,NA
2014-05-06,NA,NA,NA,0.0899461365573898,14082.1089999676,NA,NA,159.45,2002.338,NA,NA,NA,1819.298,2.007,3593.028,NA,NA,NA,NA
2014-05-07,7.8,-0.2,0.8,0.0344685350298198,2763.98900032043,NA,NA,8.045,433.884,NA,NA,NA,201.554,995.027,1124.256,NA,NA,NA,NA
2014-05-08,7.8,0.4,1,0.117693302174681,9283.68100333214,1,1,177.727,4566.261,13.125,NA,NA,1952.638,33.965,3145.955,NA,NA,NA,NA
2014-05-09,7.4,-0.4,0.6,0.0582699093763707,12395.8290014267,1,NA,424.633,5227.46,1281.712,65.333,NA,323.325,992.057,4079.032,NA,NA,NA,NA
2014-05-10,7,-0.2,0.4,0.12233941652661,16022.0389993191,1,1,349.221,7022.017,28.157,NA,NA,1340.524,209.465,7162.09,NA,NA,3.094,NA
2014-05-11,7,-0.8,0.4,0.0151751189288363,9004.83200025558,NA,NA,164.367,2730.711,NA,NA,NA,522.026,62.325,5470.435,53.644,NA,NA,NA
2014-05-12,7.6,-0.2,0.8,0.149517042941247,13648.0310003757,NA,1,772.916,6234.929,857.84,NA,NA,1009.271,44.259,5361.465,21.286,NA,NA,NA
2014-05-13,8.2,0.6,0.8,0.115247524448376,13083.9240000248,1,1,376.707,6271.952,53.247,NA,NA,843.808,511.768,7132.596,NA,NA,28.22,NA
2014-05-14,7.6,0.2,0.4,0.125,7.43600010871887,NA,NA,NA,204.865,NA,NA,NA,7.171,NA,134.873,NA,NA,NA,NA
2014-05-15,6,-0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
