"date","mood","arousal","valence","activity","screen","call","sms","builtin","communication","entertainment","finance","game","office","other","social","travel","unknown","utilities","weather"
2014-03-07,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-08,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-10,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-11,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-13,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-14,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-15,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-16,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-18,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-19,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-20,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-21,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-23,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-24,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-25,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-27,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-28,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-29,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-31,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-01,NA,NA,NA,0.163270757020757,2495.46899962425,1,1,614.669,1552.151,NA,NA,NA,NA,114.025,48.926,NA,NA,24.093,NA
2014-04-02,6.66666666666667,0,0.666666666666667,0.234817017504906,13322.0259993076,1,NA,1483.284,1084.376,166.22,58.169,NA,NA,87.498,289.003,NA,NA,142.037,NA
2014-04-03,6.6,0.6,1,0.199501656613458,13373.7929997444,1,NA,504.73,886.3,126.547,19.074,NA,NA,161.8,76.273,NA,NA,60.23,NA
2014-04-04,6.8,0.4,0.4,0.133804050468453,2560.05800032615,1,NA,595.415,133.879,176.81,NA,NA,NA,9.051,213.823,NA,NA,208.449,NA
2014-04-05,7.4,0.8,0.6,0.243202358730907,5775.23000025749,1,NA,1474.709,712.157,211.678,2.034,NA,331.018,135.783,NA,51.254,NA,124.52,NA
2014-04-06,6.6,0,0.2,0.167463823046803,7647.47999954223,1,1,1924.417,842.527,145.759,54.045,NA,NA,46.383,17.041,NA,NA,40.253,NA
2014-04-07,6.6,0.2,0.2,0.146970430879658,5538.42400050164,1,1,880.184,834.193,44.189,36.157,NA,NA,11.035,60.23,NA,NA,NA,NA
2014-04-08,7,0.6,0.6,0.143096554601558,3232.70699882507,1,NA,1419.496,936.97,287.216,64.352,NA,24.468,253.561,308.826,NA,NA,117.87,NA
2014-04-09,7,0.2,0.6,0.219660378144261,3999.75299930573,1,NA,1222.321,2335.382,237.662,27.095,NA,12.306,71.124,229.701,NA,NA,63.329,NA
2014-04-10,7.2,0.4,0.6,0.20133600688258,13377.1509985924,1,1,2224.876,4567.728,159.044,NA,NA,71.534,62.44,304.783,NA,NA,398.533,NA
2014-04-11,7.8,0.6,1.2,0.272446741732053,13752.3869988918,1,1,6474.308,5472.479,161.515,158.536,NA,191.393,87.557,321.426,NA,NA,946.175,NA
2014-04-12,7,0.6,0.8,0.221019637044983,8203.07899999619,1,NA,694.322,1512.601,NA,32.255,NA,22.069,9.031,21.097,NA,NA,NA,NA
2014-04-13,6.8,-0.6,1,0.374507887073122,8277.77300024032,1,1,1577.087,384.146,467.035,NA,NA,14.316,63.173,30.151,NA,NA,204.963,NA
2014-04-14,6.2,-0.8,0,0.122039560056801,7150.95499920845,NA,1,1634.576,1712.012,194.878,6.018,NA,11.328,204.19,500.702,NA,NA,20.634,NA
2014-04-15,7,0,0.75,0.162704519084833,2314.08499932289,1,NA,597.124,1143.354,29.955,49.322,NA,NA,16.063,NA,NA,NA,157.271,NA
2014-04-16,6.75,0,0.5,0.156894295258828,4659.9319999218,1,NA,1772.592,2176.3,98.313,156.839,NA,83.497,208.362,44.205,NA,NA,143.472,NA
2014-04-17,7,0.6,1,0.175791312264147,3586.98599910736,1,NA,917.611,2026.286,277.921,69.219,NA,17.056,71.537,77.111,NA,NA,129.08,NA
2014-04-18,6.8,0.2,0.8,0.083912037037037,10604.0059993267,1,NA,19572.727,3323.092,1969.019,NA,NA,NA,139.957,225.166,NA,NA,8.041,NA
2014-04-19,7.8,0.8,1.2,0.462655915752155,2350.14400053024,1,NA,1036.541,1437.411,24.328,NA,NA,NA,45.626,8.028,NA,NA,79.219,NA
2014-04-20,8,1.2,1.6,0.402646099885578,5678.74200057984,NA,NA,2010.927,2951.178,117.873,NA,NA,90.509,54.423,146.045,142.96,NA,248.96,NA
2014-04-21,6.4,0.2,0.4,0.122942310598515,8969.24500060081,1,1,4602.268,2636.605,811.63,74.317,NA,265.728,333.349,187.171,NA,NA,115.119,NA
2014-04-22,7,0,1,0.143060330757409,9638.7969994545,NA,1,1185.229,2350.239,279.473,NA,NA,8.108,337.997,335.546,NA,NA,1202.887,NA
2014-04-23,7,0.8,1,0.141319444444444,6571.55900073051,1,NA,2247.984,3137.502,54.85,246.39,NA,459.705,65.879,37.094,NA,NA,1055.7,NA
2014-04-24,6.5,0.25,0.75,0.141666666666667,5700.51300024986,1,NA,1442.645,3204.454,159.756,32.102,NA,4.008,43.305,20.057,190.698,NA,560.014,NA
2014-04-25,7,1,1,0.228012992831541,7996.89500021934,1,NA,4673.441,3241.756,627.447,NA,NA,NA,205.656,68.251,202.602,NA,213.105,NA
2014-04-26,7,0.333333333333333,1,0.48064681332303,9394.79200148582,1,1,4263.613,3626.216,56.575,85.333,NA,4.017,145.702,105.042,183.126,5.064,80.232,NA
2014-04-27,7.4,1,1.2,0.0881944444444445,4124.31199955941,1,NA,1294.16,1523.408,488.436,NA,NA,26.224,231.69,254.141,NA,NA,533.118,NA
2014-04-28,6.8,0.8,0.8,0.121527777777778,5360.35999846458,1,1,1576.412,1751.419,431.43,105.365,NA,86.208,1330.814,25.435,NA,NA,256.995,NA
2014-04-29,7,0.333333333333333,1,0.115886134067952,4310.02800035477,1,1,1327.81,2115.026,357.106,124.053,NA,19.066,337.951,194.576,NA,NA,105.522,NA
2014-04-30,7,0.4,0.8,0.137296455938697,6613.57900023461,1,NA,1516.87,1393.049,199.235,NA,NA,172.75,534.407,136.04,47.282,NA,2257.626,NA
2014-05-01,7,0.8,1,0.044723573773502,4077.71099996567,NA,1,1694.386,1682.547,191.667,39.131,NA,19.341,44.524,15.63,NA,NA,293.929,NA
2014-05-02,7,1,1,0.227085562427016,14021.1900000572,1,1,1813.597,2478.912,158.074,26.08,NA,36.204,30.283,753.873,90.475,NA,428.979,NA
2014-05-03,7.4,1,1.2,0.0609000490065045,2061.52700018883,NA,NA,446.26,419.201,NA,NA,NA,2.112,267.295,53.183,NA,NA,1389.516,NA
2014-05-04,7.2,0.8,1,0.00615809259422421,182.457000255585,NA,NA,178.25,4.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-05,7,0.75,1,0.00832888357694732,321.99599981308,NA,NA,69.075,NA,NA,NA,NA,NA,14.034,NA,NA,NA,NA,NA
2014-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,6.75,0.5,1,0.25,109.079999923706,NA,NA,218.654,11.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,7,0.666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,7.33333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-11,7,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-12,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-13,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,7,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-17,NA,NA,NA,0.0267267267267267,165.684000253678,NA,NA,6.232,99.009,NA,NA,NA,NA,NA,NA,NA,NA,119.733,NA
